ID,NAME,YEAR,MONTH,DAY,HOUR,LAT,LONG,STATUS,CATEGORY,WIND,PRESSURE,TROPICALSTORM_FORCE_DIAMETER,HURRICANE_FORCE_DIAMETER
MARIA201109,Maria,2011,9,16,18,46.7,-53.9,Tropical Storm,NA,60,983,360,0
MARIA201109,Maria,2011,9,16,18,47,-53.5,Tropical Storm,NA,60,983,360,0
OPHELIA201110,Ophelia,2011,9,20,6,11.6,-37,Other Low,NA,25,1008,0,0
OPHELIA201110,Ophelia,2011,9,20,12,11.9,-37.7,Other Low,NA,25,1007,0,0
OPHELIA201110,Ophelia,2011,9,20,18,12.2,-38.6,Tropical Depression,NA,30,1007,0,0
OPHELIA201110,Ophelia,2011,9,21,0,12.5,-39.7,Tropical Storm,NA,40,1005,150,0
OPHELIA201110,Ophelia,2011,9,21,6,12.7,-41.1,Tropical Storm,NA,45,1004,240,0
OPHELIA201110,Ophelia,2011,9,21,12,12.9,-42.6,Tropical Storm,NA,50,999,300,0
OPHELIA201110,Ophelia,2011,9,21,18,13.1,-44.1,Tropical Storm,NA,50,999,300,0
OPHELIA201110,Ophelia,2011,9,22,0,13.3,-45.2,Tropical Storm,NA,50,998,300,0
OPHELIA201110,Ophelia,2011,9,22,6,13.5,-46.3,Tropical Storm,NA,55,993,300,0
OPHELIA201110,Ophelia,2011,9,22,12,13.7,-47.3,Tropical Storm,NA,55,993,300,0
OPHELIA201110,Ophelia,2011,9,22,18,13.9,-48.3,Tropical Storm,NA,50,997,300,0
OPHELIA201110,Ophelia,2011,9,23,0,14.1,-49.4,Tropical Storm,NA,45,1000,280,0
PHILIPPE201110,Philippe,2011,9,23,0,8.3,-17.5,Other Low,NA,20,1010,0,0
OPHELIA201110,Ophelia,2011,9,23,6,14.4,-50.5,Tropical Storm,NA,40,1003,240,0
PHILIPPE201110,Philippe,2011,9,23,6,8.6,-19.1,Other Low,NA,20,1010,0,0
OPHELIA201110,Ophelia,2011,9,23,12,14.7,-51.7,Tropical Storm,NA,45,1003,220,0
PHILIPPE201110,Philippe,2011,9,23,12,9,-20.6,Other Low,NA,25,1010,0,0
OPHELIA201110,Ophelia,2011,9,23,18,15.2,-52.9,Tropical Storm,NA,50,1001,220,0
PHILIPPE201110,Philippe,2011,9,23,18,9.5,-22,Other Low,NA,25,1009,0,0
OPHELIA201110,Ophelia,2011,9,24,0,15.8,-54,Tropical Storm,NA,45,1004,220,0
PHILIPPE201110,Philippe,2011,9,24,0,10.4,-23.3,Other Low,NA,30,1008,0,0
OPHELIA201110,Ophelia,2011,9,24,6,16.5,-54.8,Tropical Storm,NA,45,1005,220,0
PHILIPPE201110,Philippe,2011,9,24,6,11,-24.7,Tropical Depression,NA,30,1007,0,0
OPHELIA201110,Ophelia,2011,9,24,12,17.2,-55.9,Tropical Storm,NA,45,1005,220,0
PHILIPPE201110,Philippe,2011,9,24,12,11.1,-26.1,Tropical Storm,NA,35,1006,30,0
OPHELIA201110,Ophelia,2011,9,24,18,17.6,-57,Tropical Storm,NA,40,1007,220,0
PHILIPPE201110,Philippe,2011,9,24,18,11.2,-27.3,Tropical Storm,NA,35,1006,30,0
OPHELIA201110,Ophelia,2011,9,25,0,17.9,-58,Tropical Storm,NA,40,1008,220,0
PHILIPPE201110,Philippe,2011,9,25,0,11.5,-28.4,Tropical Storm,NA,35,1006,45,0
OPHELIA201110,Ophelia,2011,9,25,6,18.2,-59,Tropical Storm,NA,35,1008,200,0
PHILIPPE201110,Philippe,2011,9,25,6,12.1,-29.4,Tropical Storm,NA,40,1006,75,0
OPHELIA201110,Ophelia,2011,9,25,12,18.4,-59.8,Other Low,NA,30,1010,0,0
PHILIPPE201110,Philippe,2011,9,25,12,12.7,-30.3,Tropical Storm,NA,40,1006,75,0
OPHELIA201110,Ophelia,2011,9,25,18,18.6,-60.5,Other Low,NA,30,1012,0,0
PHILIPPE201110,Philippe,2011,9,25,18,13.2,-31.2,Tropical Storm,NA,45,1005,90,0
OPHELIA201110,Ophelia,2011,9,26,0,18.5,-60.8,Disturbance,NA,25,1012,0,0
PHILIPPE201110,Philippe,2011,9,26,0,13.8,-32.1,Tropical Storm,NA,45,1005,105,0
OPHELIA201110,Ophelia,2011,9,26,6,18.3,-60.7,Disturbance,NA,25,1012,0,0
PHILIPPE201110,Philippe,2011,9,26,6,14.4,-33,Tropical Storm,NA,45,1004,105,0
OPHELIA201110,Ophelia,2011,9,26,12,18,-60.5,Disturbance,NA,25,1012,0,0
PHILIPPE201110,Philippe,2011,9,26,12,14.9,-33.6,Tropical Storm,NA,50,1003,105,0
OPHELIA201110,Ophelia,2011,9,26,18,17.8,-60.2,Disturbance,NA,25,1012,0,0
PHILIPPE201110,Philippe,2011,9,26,18,15.3,-34.1,Tropical Storm,NA,50,1003,120,0
OPHELIA201110,Ophelia,2011,9,27,0,17.6,-59.9,Disturbance,NA,25,1012,0,0
PHILIPPE201110,Philippe,2011,9,27,0,15.4,-34.4,Tropical Storm,NA,45,1004,135,0
OPHELIA201110,Ophelia,2011,9,27,6,17.6,-59.5,Disturbance,NA,25,1012,0,0
PHILIPPE201110,Philippe,2011,9,27,6,15.5,-34.7,Tropical Storm,NA,45,1004,135,0
OPHELIA201110,Ophelia,2011,9,27,12,17.8,-59.3,Tropical Depression,NA,25,1010,0,0
PHILIPPE201110,Philippe,2011,9,27,12,15.6,-35.2,Tropical Storm,NA,40,1005,120,0
OPHELIA201110,Ophelia,2011,9,27,18,18,-59.4,Tropical Depression,NA,25,1009,0,0
PHILIPPE201110,Philippe,2011,9,27,18,15.7,-35.8,Tropical Storm,NA,35,1006,90,0
OPHELIA201110,Ophelia,2011,9,28,0,18.1,-59.5,Tropical Depression,NA,30,1009,0,0
PHILIPPE201110,Philippe,2011,9,28,0,15.8,-36.6,Tropical Depression,NA,30,1007,0,0
OPHELIA201110,Ophelia,2011,9,28,6,18.2,-59.6,Tropical Storm,NA,40,1005,60,0
PHILIPPE201110,Philippe,2011,9,28,6,16,-37.4,Tropical Depression,NA,30,1007,0,0
OPHELIA201110,Ophelia,2011,9,28,12,18.4,-59.8,Tropical Storm,NA,40,1001,105,0
PHILIPPE201110,Philippe,2011,9,28,12,16.2,-38.4,Tropical Storm,NA,35,1006,105,0
OPHELIA201110,Ophelia,2011,9,28,18,18.7,-60.1,Tropical Storm,NA,45,1001,120,0
PHILIPPE201110,Philippe,2011,9,28,18,16.6,-39.4,Tropical Storm,NA,40,1005,105,0
OPHELIA201110,Ophelia,2011,9,29,0,19.1,-60.5,Tropical Storm,NA,50,995,150,0
PHILIPPE201110,Philippe,2011,9,29,0,17.1,-40.5,Tropical Storm,NA,40,1005,105,0
OPHELIA201110,Ophelia,2011,9,29,6,19.6,-60.9,Tropical Storm,NA,55,995,150,0
PHILIPPE201110,Philippe,2011,9,29,6,17.8,-41.5,Tropical Storm,NA,45,1004,105,0
OPHELIA201110,Ophelia,2011,9,29,12,20.2,-61.4,Tropical Storm,NA,55,991,150,0
PHILIPPE201110,Philippe,2011,9,29,12,18.7,-42.3,Tropical Storm,NA,45,1004,90,0
OPHELIA201110,Ophelia,2011,9,29,18,21,-61.9,Hurricane,1,65,987,180,25
PHILIPPE201110,Philippe,2011,9,29,18,19.7,-43,Tropical Storm,NA,45,1005,105,0
OPHELIA201110,Ophelia,2011,9,30,0,21.6,-62.3,Hurricane,1,70,982,210,40
PHILIPPE201110,Philippe,2011,9,30,0,20.7,-43.6,Tropical Storm,NA,40,1007,90,0
OPHELIA201110,Ophelia,2011,9,30,6,22.4,-62.7,Hurricane,2,85,971,240,45
PHILIPPE201110,Philippe,2011,9,30,6,21.7,-44.2,Tropical Storm,NA,40,1007,90,0
OPHELIA201110,Ophelia,2011,9,30,12,23.4,-63,Hurricane,2,95,966,240,45
PHILIPPE201110,Philippe,2011,9,30,12,22.5,-44.8,Tropical Storm,NA,45,1006,105,0
OPHELIA201110,Ophelia,2011,9,30,18,24.6,-63.3,Hurricane,3,100,959,240,45
PHILIPPE201110,Philippe,2011,9,30,18,23.2,-45.6,Tropical Storm,NA,45,1005,105,0
OPHELIA201110,Ophelia,2011,10,1,0,25.9,-63.3,Hurricane,3,105,955,270,50
PHILIPPE201110,Philippe,2011,10,1,0,23.8,-46.3,Tropical Storm,NA,50,1003,105,0
OPHELIA201110,Ophelia,2011,10,1,6,27.3,-63.2,Hurricane,3,105,951,270,50
PHILIPPE201110,Philippe,2011,10,1,6,24.1,-47,Tropical Storm,NA,55,999,120,0
OPHELIA201110,Ophelia,2011,10,1,12,28.9,-63.1,Hurricane,3,105,948,270,50
PHILIPPE201110,Philippe,2011,10,1,12,24.4,-47.6,Tropical Storm,NA,60,997,135,0
OPHELIA201110,Ophelia,2011,10,1,18,30.7,-62.9,Hurricane,3,110,946,270,50
PHILIPPE201110,Philippe,2011,10,1,18,24.8,-48.4,Tropical Storm,NA,60,995,150,0
OPHELIA201110,Ophelia,2011,10,2,0,32.8,-62.5,Hurricane,4,120,940,270,50
PHILIPPE201110,Philippe,2011,10,2,0,25.2,-49.3,Tropical Storm,NA,60,993,165,0
OPHELIA201110,Ophelia,2011,10,2,6,35,-62.1,Hurricane,3,110,945,270,50
PHILIPPE201110,Philippe,2011,10,2,6,25.8,-50.3,Tropical Storm,NA,50,998,165,0
OPHELIA201110,Ophelia,2011,10,2,12,37.4,-61.6,Hurricane,3,105,951,270,50
PHILIPPE201110,Philippe,2011,10,2,12,26.2,-51.2,Tropical Storm,NA,40,1004,165,0
OPHELIA201110,Ophelia,2011,10,2,18,40.1,-60.8,Hurricane,2,90,960,290,60
PHILIPPE201110,Philippe,2011,10,2,18,26.3,-52.3,Tropical Storm,NA,40,1004,165,0
OPHELIA201110,Ophelia,2011,10,3,0,42.8,-59.6,Hurricane,1,70,972,290,60
PHILIPPE201110,Philippe,2011,10,3,0,26.2,-53.2,Tropical Storm,NA,45,1004,165,0
OPHELIA201110,Ophelia,2011,10,3,6,45.4,-57.6,Tropical Storm,NA,60,980,300,0
PHILIPPE201110,Philippe,2011,10,3,6,25.6,-54,Tropical Storm,NA,50,1001,150,0
OPHELIA201110,Ophelia,2011,10,3,10,46.9,-55.4,Extratropical,NA,60,990,300,0
OPHELIA201110,Ophelia,2011,10,3,12,47.4,-54,Extratropical,NA,50,994,310,0
PHILIPPE201110,Philippe,2011,10,3,12,24.9,-54.8,Tropical Storm,NA,55,998,135,0
OPHELIA201110,Ophelia,2011,10,3,18,48.9,-49.2,Extratropical,NA,45,994,325,0
PHILIPPE201110,Philippe,2011,10,3,18,24.3,-55.6,Tropical Storm,NA,60,995,135,0
OPHELIA201110,Ophelia,2011,10,4,0,49.9,-43.6,Extratropical,NA,40,994,250,0
PHILIPPE201110,Philippe,2011,10,4,0,23.8,-56.6,Hurricane,1,65,992,135,25
OPHELIA201110,Ophelia,2011,10,4,6,50.6,-37.8,Extratropical,NA,40,996,250,0
PHILIPPE201110,Philippe,2011,10,4,6,23.7,-57.7,Hurricane,1,65,992,135,25
OPHELIA201110,Ophelia,2011,10,4,12,51.3,-31.9,Extratropical,NA,40,996,250,0
PHILIPPE201110,Philippe,2011,10,4,12,23.8,-58.7,Tropical Storm,NA,60,993,120,0
PHILIPPE201110,Philippe,2011,10,4,18,24,-59.6,Tropical Storm,NA,60,994,120,0
PHILIPPE201110,Philippe,2011,10,5,0,24.3,-60.2,Tropical Storm,NA,60,994,105,0
PHILIPPE201110,Philippe,2011,10,5,6,24.7,-60.7,Tropical Storm,NA,60,994,105,0
PHILIPPE201110,Philippe,2011,10,5,12,25.2,-61,Tropical Storm,NA,55,995,120,0
PHILIPPE201110,Philippe,2011,10,5,18,25.5,-61.1,Tropical Storm,NA,55,995,120,0
PHILIPPE201110,Philippe,2011,10,6,0,25.9,-61.1,Tropical Storm,NA,60,992,120,0
PHILIPPE201110,Philippe,2011,10,6,6,26.5,-61,Hurricane,1,65,987,120,20
PHILIPPE201110,Philippe,2011,10,6,12,27.4,-60.4,Hurricane,1,70,983,120,20
PHILIPPE201110,Philippe,2011,10,6,18,28.2,-59.7,Hurricane,1,80,977,135,35
PHILIPPE201110,Philippe,2011,10,7,0,28.7,-58.8,Hurricane,1,80,976,150,45
PHILIPPE201110,Philippe,2011,10,7,6,29,-57.7,Hurricane,1,80,976,150,50
PHILIPPE201110,Philippe,2011,10,7,12,29.3,-56.5,Hurricane,1,80,977,165,50
PHILIPPE201110,Philippe,2011,10,7,18,29.7,-55.1,Hurricane,1,70,981,165,40
PHILIPPE201110,Philippe,2011,10,8,0,30.1,-53.5,Hurricane,1,65,986,165,30
PHILIPPE201110,Philippe,2011,10,8,6,30.9,-51.4,Tropical Storm,NA,60,987,165,0
PHILIPPE201110,Philippe,2011,10,8,12,32.3,-48.7,Tropical Storm,NA,60,987,165,0
PHILIPPE201110,Philippe,2011,10,8,18,34.4,-46,Extratropical,NA,50,987,240,0
PHILIPPE201110,Philippe,2011,10,9,0,37.5,-43.6,Extratropical,NA,45,987,330,0
RINA201110,Rina,2011,10,22,0,12.7,-81,Other Low,NA,25,1007,0,0
RINA201110,Rina,2011,10,22,6,12.7,-81.2,Other Low,NA,25,1007,0,0
RINA201110,Rina,2011,10,22,12,12.9,-81.4,Other Low,NA,25,1006,0,0
RINA201110,Rina,2011,10,22,18,13.2,-81.4,Other Low,NA,25,1006,0,0
RINA201110,Rina,2011,10,23,0,13.6,-81.4,Other Low,NA,25,1006,0,0
RINA201110,Rina,2011,10,23,6,14.2,-81.4,Tropical Depression,NA,25,1006,0,0
RINA201110,Rina,2011,10,23,12,14.8,-81.5,Tropical Depression,NA,25,1006,0,0
RINA201110,Rina,2011,10,23,18,15.5,-81.7,Tropical Depression,NA,30,1005,0,0
RINA201110,Rina,2011,10,24,0,16,-81.9,Tropical Storm,NA,35,1004,60,0
RINA201110,Rina,2011,10,24,6,16.5,-82.2,Tropical Storm,NA,40,1003,80,0
RINA201110,Rina,2011,10,24,12,16.9,-82.6,Tropical Storm,NA,50,1001,120,0
RINA201110,Rina,2011,10,24,18,17.1,-83,Hurricane,1,65,991,160,25
RINA201110,Rina,2011,10,25,0,17.2,-83.2,Hurricane,1,75,982,160,25
RINA201110,Rina,2011,10,25,6,17.3,-83.5,Hurricane,2,90,976,160,25
RINA201110,Rina,2011,10,25,12,17.3,-83.8,Hurricane,2,95,972,160,25
RINA201110,Rina,2011,10,25,18,17.3,-84.2,Hurricane,3,100,971,175,40
RINA201110,Rina,2011,10,26,0,17.4,-84.6,Hurricane,3,100,966,175,45
RINA201110,Rina,2011,10,26,6,17.5,-85,Hurricane,3,100,969,180,45
RINA201110,Rina,2011,10,26,12,17.7,-85.4,Hurricane,2,85,973,180,40
RINA201110,Rina,2011,10,26,18,18,-85.8,Hurricane,1,80,976,160,30
RINA201110,Rina,2011,10,27,0,18.3,-86.3,Hurricane,1,80,978,160,30
RINA201110,Rina,2011,10,27,6,18.6,-86.7,Hurricane,1,65,987,135,30
RINA201110,Rina,2011,10,27,12,19,-86.9,Tropical Storm,NA,60,988,135,0
RINA201110,Rina,2011,10,27,18,19.5,-87.1,Tropical Storm,NA,60,991,120,0
RINA201110,Rina,2011,10,28,0,20.2,-87.2,Tropical Storm,NA,55,996,100,0
RINA201110,Rina,2011,10,28,2,20.5,-87.2,Tropical Storm,NA,50,996,100,0
RINA201110,Rina,2011,10,28,6,20.9,-87.1,Tropical Storm,NA,50,998,90,0
RINA201110,Rina,2011,10,28,12,21.4,-86.9,Tropical Storm,NA,40,1002,35,0
RINA201110,Rina,2011,10,28,18,21.7,-86.4,Other Low,NA,25,1007,0,0
RINA201110,Rina,2011,10,29,0,21.8,-85.3,Other Low,NA,20,1008,0,0
RINA201110,Rina,2011,10,29,6,21.5,-84.2,Other Low,NA,20,1008,0,0
SEAN201111,Sean,2011,11,6,0,28.5,-70,Extratropical,NA,45,1005,400,0
SEAN201111,Sean,2011,11,6,6,28.5,-69.2,Extratropical,NA,45,1005,400,0
SEAN201111,Sean,2011,11,6,12,28.4,-68.8,Extratropical,NA,45,1005,400,0
SEAN201111,Sean,2011,11,6,18,28,-68.5,Extratropical,NA,45,1005,400,0
SEAN201111,Sean,2011,11,7,0,27.9,-68.6,Extratropical,NA,45,1005,350,0
SEAN201111,Sean,2011,11,7,6,27.7,-68.7,Extratropical,NA,40,1005,350,0
SEAN201111,Sean,2011,11,7,12,27.5,-69,Extratropical,NA,40,1005,350,0
SEAN201111,Sean,2011,11,7,18,27.6,-69.3,Other Low,NA,40,1004,350,0
SEAN201111,Sean,2011,11,8,0,27.6,-69.6,Other Low,NA,40,1002,350,0
SEAN201111,Sean,2011,11,8,6,27.7,-69.8,Subtropical Storm,NA,40,1001,450,0
SEAN201111,Sean,2011,11,8,12,27.8,-70,Subtropical Storm,NA,45,1000,450,0
SEAN201111,Sean,2011,11,8,18,27.8,-70,Tropical Storm,NA,45,999,350,0
SEAN201111,Sean,2011,11,9,0,27.8,-70.1,Tropical Storm,NA,45,999,360,0
SEAN201111,Sean,2011,11,9,6,27.8,-70.2,Tropical Storm,NA,50,996,370,0
SEAN201111,Sean,2011,11,9,12,27.9,-70.4,Tropical Storm,NA,55,994,370,0
SEAN201111,Sean,2011,11,9,18,28.3,-70.6,Tropical Storm,NA,55,991,370,0
SEAN201111,Sean,2011,11,10,0,29,-70.7,Tropical Storm,NA,55,987,340,0
SEAN201111,Sean,2011,11,10,6,29.7,-70.9,Tropical Storm,NA,55,984,310,0
SEAN201111,Sean,2011,11,10,12,30.2,-70.7,Tropical Storm,NA,55,982,310,0
SEAN201111,Sean,2011,11,10,18,30.5,-70,Tropical Storm,NA,55,983,310,0
SEAN201111,Sean,2011,11,11,0,31,-69,Tropical Storm,NA,55,984,310,0
SEAN201111,Sean,2011,11,11,6,32.2,-67.2,Tropical Storm,NA,50,987,250,0
SEAN201111,Sean,2011,11,11,12,33.4,-65.3,Tropical Storm,NA,45,991,250,0
SEAN201111,Sean,2011,11,11,18,34.8,-62.6,Tropical Storm,NA,40,995,225,0
SEAN201111,Sean,2011,11,12,0,35.9,-59.4,Extratropical,NA,35,1000,150,0
SEAN201111,Sean,2011,11,12,6,38,-57.2,Extratropical,NA,35,1000,150,0
SEAN201111,Sean,2011,11,12,12,40,-55,Extratropical,NA,35,1000,150,0
SEAN201111,Sean,2011,11,12,18,42.5,-52.4,Extratropical,NA,35,1000,150,0
ALBERTO201205,Alberto,2012,5,19,0,33.1,-77,Other Low,NA,25,1010,0,0
ALBERTO201205,Alberto,2012,5,19,6,32.8,-77.1,Tropical Depression,NA,30,1008,0,0
ALBERTO201205,Alberto,2012,5,19,12,32.5,-77.3,Tropical Storm,NA,40,1005,60,0
ALBERTO201205,Alberto,2012,5,19,18,32.3,-77.6,Tropical Storm,NA,45,997,70,0
ALBERTO201205,Alberto,2012,5,20,0,32.1,-78.1,Tropical Storm,NA,50,995,70,0
ALBERTO201205,Alberto,2012,5,20,6,31.9,-78.7,Tropical Storm,NA,45,998,60,0
ALBERTO201205,Alberto,2012,5,20,12,31.5,-79.5,Tropical Storm,NA,40,1000,60,0
ALBERTO201205,Alberto,2012,5,20,18,31.1,-79.9,Tropical Storm,NA,40,1005,80,0
ALBERTO201205,Alberto,2012,5,21,0,30.7,-80.1,Tropical Storm,NA,35,1007,80,0
ALBERTO201205,Alberto,2012,5,21,6,30.4,-79.8,Tropical Storm,NA,35,1007,70,0
ALBERTO201205,Alberto,2012,5,21,12,30.4,-79.1,Tropical Storm,NA,35,1007,70,0
ALBERTO201205,Alberto,2012,5,21,18,30.5,-78.3,Tropical Storm,NA,35,1006,70,0
ALBERTO201205,Alberto,2012,5,22,0,30.7,-77.1,Tropical Storm,NA,35,1007,40,0
ALBERTO201205,Alberto,2012,5,22,6,31.5,-76.1,Tropical Storm,NA,35,1007,40,0
ALBERTO201205,Alberto,2012,5,22,12,32.5,-74.7,Other Low,NA,30,1008,0,0
ALBERTO201205,Alberto,2012,5,22,18,33.4,-73.4,Other Low,NA,30,1008,0,0
ALBERTO201205,Alberto,2012,5,23,0,34.1,-71.9,Other Low,NA,25,1010,0,0
ALBERTO201205,Alberto,2012,5,23,6,34.9,-70.1,Other Low,NA,25,1011,0,0
ALBERTO201205,Alberto,2012,5,23,12,35.5,-67.9,Other Low,NA,25,1012,0,0
ALBERTO201205,Alberto,2012,5,23,18,35.9,-66,Other Low,NA,25,1012,0,0
BERYL201205,Beryl,2012,5,25,12,30.1,-76.1,Other Low,NA,30,1010,0,0
BERYL201205,Beryl,2012,5,25,18,31.1,-75.1,Other Low,NA,35,1006,120,0
BERYL201205,Beryl,2012,5,26,0,32.3,-75,Subtropical Storm,NA,40,1001,200,0
BERYL201205,Beryl,2012,5,26,6,32.4,-75.3,Subtropical Storm,NA,40,1001,160,0
BERYL201205,Beryl,2012,5,26,12,32,-75.9,Subtropical Storm,NA,40,1000,160,0
BERYL201205,Beryl,2012,5,26,18,31.5,-76.2,Subtropical Storm,NA,40,999,160,0
BERYL201205,Beryl,2012,5,27,0,31.1,-77,Subtropical Storm,NA,45,998,130,0
BERYL201205,Beryl,2012,5,27,6,30.7,-78,Subtropical Storm,NA,45,998,130,0
BERYL201205,Beryl,2012,5,27,12,30.3,-78.9,Subtropical Storm,NA,50,998,160,0
BERYL201205,Beryl,2012,5,27,18,30.1,-79.8,Tropical Storm,NA,55,997,180,0
BERYL201205,Beryl,2012,5,27,23,30.1,-80.5,Tropical Storm,NA,60,992,180,0
BERYL201205,Beryl,2012,5,28,0,30.1,-80.7,Tropical Storm,NA,60,993,180,0
BERYL201205,Beryl,2012,5,28,4,30.2,-81.4,Tropical Storm,NA,55,994,180,0
BERYL201205,Beryl,2012,5,28,6,30.2,-81.7,Tropical Storm,NA,50,996,120,0
BERYL201205,Beryl,2012,5,28,12,30.4,-82.5,Tropical Depression,NA,30,1000,0,0
BERYL201205,Beryl,2012,5,28,18,30.5,-83,Tropical Depression,NA,30,1003,0,0
BERYL201205,Beryl,2012,5,29,0,30.6,-83.2,Tropical Depression,NA,25,1005,0,0
BERYL201205,Beryl,2012,5,29,6,30.8,-83.4,Tropical Depression,NA,25,1005,0,0
BERYL201205,Beryl,2012,5,29,12,31.3,-83,Tropical Depression,NA,25,1006,0,0
BERYL201205,Beryl,2012,5,29,18,31.7,-82.7,Tropical Depression,NA,25,1006,0,0
BERYL201205,Beryl,2012,5,30,0,32,-81.8,Tropical Depression,NA,25,1004,0,0
BERYL201205,Beryl,2012,5,30,6,32.6,-80.6,Tropical Storm,NA,35,1002,100,0
BERYL201205,Beryl,2012,5,30,12,33.7,-78.9,Tropical Storm,NA,40,1000,100,0
BERYL201205,Beryl,2012,5,30,18,34.5,-77.1,Other Low,NA,40,997,100,0
BERYL201205,Beryl,2012,5,31,0,35.4,-75.1,Other Low,NA,45,994,180,0
BERYL201205,Beryl,2012,5,31,6,36.3,-72.9,Other Low,NA,40,996,180,0
BERYL201205,Beryl,2012,5,31,12,37.1,-70.4,Other Low,NA,35,998,130,0
BERYL201205,Beryl,2012,5,31,18,37.8,-67.6,Other Low,NA,35,1000,130,0
BERYL201206,Beryl,2012,6,1,0,38.7,-65,Extratropical,NA,35,1001,130,0
BERYL201206,Beryl,2012,6,1,6,39.4,-62.4,Extratropical,NA,35,1002,130,0
BERYL201206,Beryl,2012,6,1,12,39.4,-59.8,Extratropical,NA,35,1001,130,0
BERYL201206,Beryl,2012,6,1,18,38.5,-57.5,Extratropical,NA,35,1000,90,0
BERYL201206,Beryl,2012,6,2,0,38.1,-53.2,Extratropical,NA,35,1000,90,0
CHRIS201206,Chris,2012,6,17,0,28.8,-68.8,Other Low,NA,20,1009,0,0
CHRIS201206,Chris,2012,6,17,6,29.3,-66.9,Other Low,NA,25,1008,0,0
CHRIS201206,Chris,2012,6,17,12,30.4,-65.4,Other Low,NA,30,1007,0,0
CHRIS201206,Chris,2012,6,17,18,31.8,-64.2,Other Low,NA,35,1004,40,0
CHRIS201206,Chris,2012,6,18,0,33.4,-63.5,Other Low,NA,35,1004,80,0
CHRIS201206,Chris,2012,6,18,6,35.1,-62.8,Other Low,NA,35,1004,50,0
CHRIS201206,Chris,2012,6,18,12,36.7,-62,Other Low,NA,35,1004,50,0
CHRIS201206,Chris,2012,6,18,18,38,-61.3,Subtropical Storm,NA,40,1004,90,0
CHRIS201206,Chris,2012,6,19,0,38.6,-60.4,Subtropical Storm,NA,40,1003,100,0
CHRIS201206,Chris,2012,6,19,6,39.1,-59.6,Subtropical Storm,NA,40,1003,100,0
CHRIS201206,Chris,2012,6,19,12,39.4,-58.7,Tropical Storm,NA,40,1003,100,0
CHRIS201206,Chris,2012,6,19,18,39.5,-58,Tropical Storm,NA,40,1003,100,0
CHRIS201206,Chris,2012,6,20,0,38.9,-56.7,Tropical Storm,NA,40,1003,110,0
CHRIS201206,Chris,2012,6,20,6,38.3,-54.7,Tropical Storm,NA,40,1002,110,0
CHRIS201206,Chris,2012,6,20,12,38.1,-52.5,Tropical Storm,NA,45,1001,120,0
CHRIS201206,Chris,2012,6,20,18,38.2,-50.2,Tropical Storm,NA,50,999,120,0
CHRIS201206,Chris,2012,6,21,0,38.6,-47.5,Tropical Storm,NA,60,991,120,0
CHRIS201206,Chris,2012,6,21,6,39.5,-45.5,Hurricane,1,70,982,120,25
CHRIS201206,Chris,2012,6,21,12,40.5,-43.9,Hurricane,1,75,974,130,30
CHRIS201206,Chris,2012,6,21,18,41.9,-42.9,Hurricane,1,70,975,130,25
CHRIS201206,Chris,2012,6,22,0,43.3,-42.8,Tropical Storm,NA,60,978,130,0
CHRIS201206,Chris,2012,6,22,6,44.5,-43.9,Tropical Storm,NA,50,982,130,0
CHRIS201206,Chris,2012,6,22,12,44.8,-45.8,Extratropical,NA,45,985,120,0
CHRIS201206,Chris,2012,6,22,18,44.2,-47.8,Extratropical,NA,40,988,110,0
CHRIS201206,Chris,2012,6,23,0,42.6,-48.4,Extratropical,NA,35,989,80,0
CHRIS201206,Chris,2012,6,23,6,40.9,-47.4,Extratropical,NA,35,989,70,0
CHRIS201206,Chris,2012,6,23,12,40,-45,Extratropical,NA,35,990,70,0
DEBBY201206,Debby,2012,6,23,12,25.5,-87.6,Tropical Storm,NA,35,1002,150,0
CHRIS201206,Chris,2012,6,23,18,40.5,-42.5,Extratropical,NA,30,991,0,0
DEBBY201206,Debby,2012,6,23,18,26,-87.5,Tropical Storm,NA,40,1001,150,0
CHRIS201206,Chris,2012,6,24,0,41.4,-40.2,Extratropical,NA,30,991,0,0
DEBBY201206,Debby,2012,6,24,0,26.5,-87.4,Tropical Storm,NA,45,998,150,0
CHRIS201206,Chris,2012,6,24,6,42.9,-38.5,Extratropical,NA,25,993,0,0
DEBBY201206,Debby,2012,6,24,6,27,-87.2,Tropical Storm,NA,50,995,230,0
CHRIS201206,Chris,2012,6,24,12,43.7,-38.2,Extratropical,NA,20,995,0,0
DEBBY201206,Debby,2012,6,24,12,27.6,-86.8,Tropical Storm,NA,55,994,280,0
DEBBY201206,Debby,2012,6,24,18,28,-86.3,Tropical Storm,NA,55,992,290,0
DEBBY201206,Debby,2012,6,25,0,28.3,-86,Tropical Storm,NA,50,990,310,0
DEBBY201206,Debby,2012,6,25,6,28.6,-85.8,Tropical Storm,NA,45,993,310,0
DEBBY201206,Debby,2012,6,25,12,28.8,-85.6,Tropical Storm,NA,40,994,290,0
DEBBY201206,Debby,2012,6,25,18,29,-85.3,Tropical Storm,NA,40,992,310,0
DEBBY201206,Debby,2012,6,26,0,29,-85,Tropical Storm,NA,45,991,290,0
DEBBY201206,Debby,2012,6,26,6,28.9,-84.7,Tropical Storm,NA,40,991,270,0
DEBBY201206,Debby,2012,6,26,12,28.9,-84.3,Tropical Storm,NA,40,992,230,0
